order_id,sales,profit,quantity,category,sub_category,cost,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat,avg_profit
BN-2013-5879462,45,6,3,office supplies,binders,39,39,18,12/4/2013,Enrique Friedman,Shrewsbury,United Kingdom,North,Consumer,12/10/2013,Economy,-2.7553268,52.7073029,25.89697347
BN-2013-5895980,18,-6,3,office supplies,labels,24,24,-18,3/20/2013,Louie Knight,Enschede,Netherlands,Central,Consumer,3/25/2013,Economy,6.8936619,52.2215372,25.89697347
BN-2013-5896563,1026,431,4,technology,accessories,595,595,1724,8/6/2013,Melissa Bean,Delmenhorst,Germany,Central,Home Office,8/11/2013,Economy,8.6355932,53.0521886,74.10472279
BN-2013-5978762,5,-2,2,office supplies,labels,7,7,-4,6/23/2013,Isabella Fowler,Alphen aan den Rijn,Netherlands,Central,Consumer,6/28/2013,Economy,4.6688508,52.1276577,25.89697347
BN-2013-5978762,49,-17,2,office supplies,storage,66,66,-34,6/23/2013,Isabella Fowler,Alphen aan den Rijn,Netherlands,Central,Consumer,6/28/2013,Economy,4.6688508,52.1276577,25.89697347
BN-2013-5978762,896,-36,5,technology,copiers,932,932,-180,6/23/2013,Isabella Fowler,Alphen aan den Rijn,Netherlands,Central,Consumer,6/28/2013,Economy,4.6688508,52.1276577,74.10472279
BN-2013-5989900,252,-157,11,office supplies,art,384,409,-1727,9/25/2013,Cooper Burn,Heerlen,Netherlands,Central,Consumer,9/27/2013,Economy Plus,5.9794988,50.8881742,25.89697347
BN-2013-6003171,96,-8,3,furniture,chairs,104,104,-24,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,11.97456,57.70887,42.22495756
BN-2013-6003171,24,-8,3,furniture,furnishings,32,32,-24,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,11.97456,57.70887,42.22495756
BN-2013-6003171,101,-89,4,office supplies,binders,190,190,-356,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,11.97456,57.70887,25.89697347
BN-2013-6003171,30,-16,3,office supplies,envelopes,46,46,-48,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,11.97456,57.70887,25.89697347
BN-2013-6003171,224,-14,4,technology,accessories,238,238,-56,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,11.97456,57.70887,74.10472279
BN-2013-6003171,108,-13,3,technology,phones,121,121,-39,6/4/2013,Kaitlyn Dorsch,Gothenburg,Sweden,North,Corporate,6/8/2013,Economy,11.97456,57.70887,74.10472279
BN-2013-603818,21,9,2,office supplies,fasteners,12,12,18,12/26/2013,Bethany Hunt,Gera,Germany,Central,Corporate,12/30/2013,Economy,12.0807203,50.8850706,25.89697347
BN-2013-6039695,27,-10,3,furniture,furnishings,37,37,-30,11/25/2013,John Town,Stockholm,Sweden,North,Consumer,11/28/2013,Economy Plus,18.0685808,59.3293235,42.22495756
BN-2013-6076814,63,-1,4,office supplies,art,64,64,-4,3/8/2013,Sandra Cook,Berlin,Germany,Central,Consumer,3/14/2013,Economy,13.404954,52.5200066,25.89697347
BN-2013-6111017,2138,-2,18,office supplies,storage,631,2140,-36,12/19/2013,Pamela Searles,Burgos,Spain,South,Home Office,12/21/2013,Economy Plus,-3.696906,42.3439925,25.89697347
BN-2013-6154570,104,-7,2,office supplies,appliances,111,111,-14,6/29/2013,Michael Kim,Reutlingen,Germany,Central,Consumer,7/3/2013,Economy,9.2038043,48.5069389,25.89697347
BN-2013-6154570,742,59,3,technology,accessories,683,683,177,6/29/2013,Michael Kim,Reutlingen,Germany,Central,Consumer,7/3/2013,Economy,9.2038043,48.5069389,74.10472279
BN-2013-6158270,714,-309,7,technology,machines,1023,1023,-2163,10/10/2013,Jade Howe,Milan,Italy,South,Corporate,10/14/2013,Economy Plus,9.1859243,45.4654219,74.10472279
BN-2013-6206755,573,0,2,technology,copiers,573,573,0,5/24/2013,Joshua Andrews,London,United Kingdom,North,Home Office,5/31/2013,Economy,-0.1277583,51.5073509,74.10472279
BN-2013-6314104,41,-11,6,office supplies,binders,52,52,-66,10/30/2013,John Harris,The Hague,Netherlands,Central,Corporate,11/6/2013,Economy,4.3006999,52.0704978,25.89697347
BN-2013-6379006,28,-8,6,office supplies,labels,36,36,-48,12/16/2013,Jean Crowley,Dordrecht,Netherlands,Central,Corporate,12/16/2013,Immediate,4.6900929,51.8132979,25.89697347
BN-2013-6417134,91,-14,3,furniture,furnishings,105,105,-42,9/25/2013,Molly Palmer,London,United Kingdom,North,Corporate,9/30/2013,Economy,-0.1277583,51.5073509,42.22495756
BN-2013-6496394,296,-243,3,office supplies,storage,539,539,-729,11/18/2013,Beverly Brooks,Birmingham,United Kingdom,North,Consumer,11/22/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-6496394,23,-1,2,office supplies,supplies,24,24,-2,11/18/2013,Beverly Brooks,Birmingham,United Kingdom,North,Consumer,11/22/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-6506387,70,-31,9,office supplies,binders,101,101,-279,3/13/2013,Katie Evenden,Amsterdam,Netherlands,Central,Corporate,3/15/2013,Priority,4.8951679,52.3702157,25.89697347
BN-2013-6509529,1460,336,4,furniture,bookcases,1124,1124,1344,9/5/2013,Corey Browne,Slough,United Kingdom,North,Consumer,9/11/2013,Economy,-0.5950406,51.5105384,42.22495756
BN-2013-6509529,249,112,3,office supplies,appliances,137,137,336,9/5/2013,Corey Browne,Slough,United Kingdom,North,Consumer,9/11/2013,Economy,-0.5950406,51.5105384,25.89697347
BN-2013-6509529,22,8,3,office supplies,binders,14,14,24,9/5/2013,Corey Browne,Slough,United Kingdom,North,Consumer,9/11/2013,Economy,-0.5950406,51.5105384,25.89697347
BN-2013-6509529,46,3,4,office supplies,labels,43,43,12,9/5/2013,Corey Browne,Slough,United Kingdom,North,Consumer,9/11/2013,Economy,-0.5950406,51.5105384,25.89697347
BN-2013-6544742,139,-67,6,office supplies,art,206,206,-402,5/12/2013,Callum Hagai,Dordrecht,Netherlands,Central,Home Office,5/17/2013,Economy Plus,4.6900929,51.8132979,25.89697347
BN-2013-6614277,192,-108,9,office supplies,supplies,300,300,-972,9/16/2013,Corey Browne,Arnhem,Netherlands,Central,Consumer,9/21/2013,Economy,5.8987296,51.9851034,25.89697347
BN-2013-6637489,271,-30,1,technology,copiers,301,301,-30,11/22/2013,Gerald Galvan,Berlin,Germany,Central,Corporate,11/24/2013,Economy Plus,13.404954,52.5200066,74.10472279
BN-2013-6654640,82,-18,4,office supplies,envelopes,100,100,-72,2/14/2013,Daniel Burke,Hanover,Germany,Central,Home Office,2/19/2013,Economy,9.7320104,52.3758916,25.89697347
BN-2013-6699352,653,-457,3,furniture,bookcases,1110,1110,-1371,9/12/2013,Kimberly Jones,Uppsala,Sweden,North,Corporate,9/17/2013,Economy,17.6389267,59.8585638,42.22495756
BN-2013-6699352,109,-18,3,technology,accessories,127,127,-54,9/12/2013,Kimberly Jones,Uppsala,Sweden,North,Corporate,9/17/2013,Economy,17.6389267,59.8585638,74.10472279
BN-2013-6770556,682,327,4,furniture,chairs,355,355,1308,1/4/2013,Angie Massengill,Zurich,Switzerland,Central,Consumer,1/8/2013,Economy,8.541694,47.3768866,42.22495756
BN-2013-6837899,165,57,5,office supplies,appliances,108,108,285,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,6.6371433,49.749992,25.89697347
BN-2013-6837899,49,5,1,office supplies,binders,44,44,5,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,6.6371433,49.749992,25.89697347
BN-2013-6837899,31,13,3,office supplies,fasteners,18,18,39,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,6.6371433,49.749992,25.89697347
BN-2013-6837899,41,10,4,office supplies,supplies,31,31,40,6/13/2013,Lisa Casey,Trier,Germany,Central,Corporate,6/17/2013,Economy,6.6371433,49.749992,25.89697347
BN-2013-6854769,122,-7,3,furniture,chairs,129,129,-21,7/12/2013,Adam Gibbs,Tallaght,Ireland,North,Corporate,7/19/2013,Economy,-6.3665881,53.2865903,42.22495756
BN-2013-6882863,59,25,2,office supplies,paper,34,34,50,12/24/2013,Kevin O'Neill,Lyon,France,Central,Corporate,12/29/2013,Economy,4.835659,45.764043,25.89697347
BN-2013-6882863,247,-27,2,office supplies,storage,274,274,-54,12/24/2013,Kevin O'Neill,Lyon,France,Central,Corporate,12/29/2013,Economy,4.835659,45.764043,25.89697347
BN-2013-6882863,263,-28,2,technology,phones,291,291,-56,12/24/2013,Kevin O'Neill,Lyon,France,Central,Corporate,12/29/2013,Economy,4.835659,45.764043,74.10472279
BN-2013-6883995,241,-27,3,furniture,chairs,268,268,-81,7/11/2013,Freya Daniels,Saumur,France,Central,Consumer,7/15/2013,Economy,-0.080893,47.260135,42.22495756
BN-2013-6883995,460,0,4,technology,accessories,460,460,0,7/11/2013,Freya Daniels,Saumur,France,Central,Consumer,7/15/2013,Economy,-0.080893,47.260135,74.10472279
BN-2013-6883995,1249,88,5,technology,copiers,1161,1161,440,7/11/2013,Freya Daniels,Saumur,France,Central,Consumer,7/15/2013,Economy,-0.080893,47.260135,74.10472279
BN-2013-6886875,22,-11,5,office supplies,envelopes,33,33,-55,6/28/2013,Xavier Burford,Birmingham,United Kingdom,North,Corporate,6/30/2013,Priority,-1.890401,52.486243,25.89697347
BN-2013-6886875,197,-118,2,office supplies,storage,315,315,-236,6/28/2013,Xavier Burford,Birmingham,United Kingdom,North,Corporate,6/30/2013,Priority,-1.890401,52.486243,25.89697347
BN-2013-6927088,137,45,5,office supplies,envelopes,92,92,225,5/2/2013,Jasmine Hanson,Gennevilliers,France,Central,Consumer,5/6/2013,Economy,2.293275,48.925525,25.89697347
BN-2013-6927088,313,-26,3,technology,copiers,339,339,-78,5/2/2013,Jasmine Hanson,Gennevilliers,France,Central,Consumer,5/6/2013,Economy,2.293275,48.925525,74.10472279
BN-2013-6936779,73,-49,5,office supplies,storage,122,122,-245,9/19/2013,Zachary Disher,Naples,Italy,South,Consumer,9/21/2013,Economy Plus,14.2681244,40.8517746,25.89697347
BN-2013-695531,397,-4,5,furniture,chairs,401,401,-20,2/12/2013,Georgina Fuller,Cournon-d'Auvergne,France,Central,Consumer,2/17/2013,Economy,3.198177,45.741532,42.22495756
BN-2013-7023709,989,-435,4,furniture,tables,1424,1424,-1740,8/14/2013,Brooke Horton,Venice,Italy,South,Consumer,8/18/2013,Economy,12.3155151,45.4408474,42.22495756
BN-2013-7023709,152,-22,6,office supplies,storage,127,174,-132,8/14/2013,Brooke Horton,Venice,Italy,South,Consumer,8/18/2013,Economy,12.3155151,45.4408474,25.89697347
BN-2013-7058258,10,-3,2,office supplies,binders,13,13,-6,10/24/2013,David Mortlock,Uithoorn,Netherlands,Central,Consumer,10/28/2013,Economy,4.8317337,52.2446266,25.89697347
BN-2013-7058258,291,-205,12,office supplies,storage,32,496,-2460,10/24/2013,David Mortlock,Uithoorn,Netherlands,Central,Consumer,10/28/2013,Economy,4.8317337,52.2446266,25.89697347
BN-2013-7163179,920,-276,4,furniture,chairs,1196,1196,-1104,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,12.5683371,55.6760968,42.22495756
BN-2013-7163179,26,-12,3,office supplies,envelopes,38,38,-36,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,12.5683371,55.6760968,25.89697347
BN-2013-7163179,16,-16,3,office supplies,storage,32,32,-48,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,12.5683371,55.6760968,25.89697347
BN-2013-7163179,299,-197,7,technology,accessories,496,496,-1379,5/31/2013,Harvey Drozd,Copenhagen,Denmark,North,Consumer,6/6/2013,Economy,12.5683371,55.6760968,74.10472279
BN-2013-7163306,28,0,3,office supplies,labels,28,28,0,4/11/2013,Lola Dale,Bergen,Norway,North,Consumer,4/12/2013,Priority,5.3220544,60.3912628,25.89697347
BN-2013-717588,30,-4,2,office supplies,paper,34,34,-8,11/26/2013,Liam Marshall,Amsterdam,Netherlands,Central,Home Office,11/27/2013,Priority,4.8951679,52.3702157,25.89697347
BN-2013-7214876,467,-26,9,furniture,chairs,493,493,-234,9/27/2013,Chloe Landale,London,United Kingdom,North,Home Office,10/2/2013,Economy,-0.1277583,51.5073509,42.22495756
BN-2013-7214876,59,7,2,office supplies,paper,52,52,14,9/27/2013,Chloe Landale,London,United Kingdom,North,Home Office,10/2/2013,Economy,-0.1277583,51.5073509,25.89697347
BN-2013-7214876,46,8,2,office supplies,storage,38,38,16,9/27/2013,Chloe Landale,London,United Kingdom,North,Home Office,10/2/2013,Economy,-0.1277583,51.5073509,25.89697347
BN-2013-7226862,124,-42,5,office supplies,art,166,166,-210,11/5/2013,Daisy Summers,Groningen,Netherlands,Central,Corporate,11/8/2013,Economy Plus,6.5665018,53.2193835,25.89697347
BN-2013-7266864,22,-20,1,furniture,chairs,42,42,-20,1/7/2013,Victor Kron,Battipaglia,Italy,South,Consumer,1/10/2013,Priority,14.9808362,40.6093746,42.22495756
BN-2013-7296416,220,-141,8,office supplies,art,361,361,-1128,8/5/2013,Archie Springfield,Sheffield,United Kingdom,North,Home Office,8/10/2013,Economy,-1.470085,53.381129,25.89697347
BN-2013-7296416,40,-8,7,office supplies,fasteners,48,48,-56,8/5/2013,Archie Springfield,Sheffield,United Kingdom,North,Home Office,8/10/2013,Economy,-1.470085,53.381129,25.89697347
BN-2013-7296416,11,-9,2,office supplies,storage,20,20,-18,8/5/2013,Archie Springfield,Sheffield,United Kingdom,North,Home Office,8/10/2013,Economy,-1.470085,53.381129,25.89697347
BN-2013-7296416,21,-14,1,technology,accessories,35,35,-14,8/5/2013,Archie Springfield,Sheffield,United Kingdom,North,Home Office,8/10/2013,Economy,-1.470085,53.381129,74.10472279
BN-2013-7300795,356,0,2,office supplies,storage,356,356,0,3/31/2013,Oscar Clayton,Valencia,Spain,South,Consumer,4/5/2013,Economy Plus,-0.3762881,39.4699075,25.89697347
BN-2013-7314107,166,-100,2,technology,phones,266,266,-200,10/7/2013,Stacy Cummings,Cesena,Italy,South,Consumer,10/13/2013,Economy,12.2464292,44.1396438,74.10472279
BN-2013-7382571,1715,-1630,5,furniture,tables,3345,3345,-8150,12/20/2013,Gregory Rodriguez,Barcelona,Spain,South,Corporate,12/24/2013,Economy,2.1734035,41.3850639,42.22495756
BN-2013-746561,139,-139,5,technology,accessories,278,278,-695,4/15/2013,Cynthia Zielinski,Leeuwarden,Netherlands,Central,Home Office,4/20/2013,Economy,5.7999133,53.2012334,74.10472279
BN-2013-7504800,456,-25,6,furniture,chairs,481,481,-150,2/26/2013,Blake Lymburner,Bagneux,France,Central,Consumer,3/2/2013,Economy,2.31002,48.796696,42.22495756
BN-2013-7517889,37,-9,6,office supplies,storage,46,46,-54,9/4/2013,Lillian Davis,Venice,Italy,South,Consumer,9/9/2013,Economy,12.3155151,45.4408474,25.89697347
BN-2013-7528066,374,-21,1,furniture,bookcases,395,395,-21,5/22/2013,Gerald Galvan,Bordeaux,France,Central,Corporate,5/26/2013,Economy,-0.57918,44.837789,42.22495756
BN-2013-7528066,106,33,2,furniture,chairs,73,73,66,5/22/2013,Gerald Galvan,Bordeaux,France,Central,Corporate,5/26/2013,Economy,-0.57918,44.837789,42.22495756
BN-2013-7528066,63,7,4,office supplies,art,56,56,28,5/22/2013,Gerald Galvan,Bordeaux,France,Central,Corporate,5/26/2013,Economy,-0.57918,44.837789,25.89697347
BN-2013-7528066,155,19,9,office supplies,binders,21,136,171,5/22/2013,Gerald Galvan,Bordeaux,France,Central,Corporate,5/26/2013,Economy,-0.57918,44.837789,25.89697347
BN-2013-7528066,736,-78,6,technology,copiers,814,814,-468,5/22/2013,Gerald Galvan,Bordeaux,France,Central,Corporate,5/26/2013,Economy,-0.57918,44.837789,74.10472279
BN-2013-7528066,212,-15,3,technology,machines,227,227,-45,5/22/2013,Gerald Galvan,Bordeaux,France,Central,Corporate,5/26/2013,Economy,-0.57918,44.837789,74.10472279
BN-2013-7615077,50,-12,5,office supplies,storage,62,62,-60,10/14/2013,Robert James,Modena,Italy,South,Home Office,10/21/2013,Economy,10.9252269,44.647128,25.89697347
BN-2013-7694817,46,8,3,office supplies,art,38,38,24,12/30/2013,Jared Wurster,Norderstedt,Germany,Central,Consumer,1/3/2014,Economy,10.0008798,53.6993066,25.89697347
BN-2013-7694817,92,5,6,office supplies,binders,87,87,30,12/30/2013,Jared Wurster,Norderstedt,Germany,Central,Consumer,1/3/2014,Economy,10.0008798,53.6993066,25.89697347
BN-2013-7723216,68,-23,2,furniture,furnishings,91,91,-46,9/5/2013,Freya Daniels,Oxford,United Kingdom,North,Consumer,9/9/2013,Economy,-1.2577263,51.7520209,42.22495756
BN-2013-7852077,139,-191,2,furniture,chairs,330,330,-382,12/20/2013,Kristina Moore,Reggio nell'Emilia,Italy,South,Corporate,12/25/2013,Economy,10.6296859,44.6989932,42.22495756
BN-2013-7852077,88,-10,3,office supplies,storage,98,98,-30,12/20/2013,Kristina Moore,Reggio nell'Emilia,Italy,South,Corporate,12/25/2013,Economy,10.6296859,44.6989932,25.89697347
BN-2013-7934159,362,-4,3,office supplies,storage,366,366,-12,6/14/2013,Casey Beckett,Velbert,Germany,Central,Home Office,6/21/2013,Economy,7.0426775,51.3370703,25.89697347
BN-2013-7936258,875,-68,6,furniture,chairs,943,943,-408,9/29/2013,Edward Dolling,Stains,France,Central,Consumer,10/4/2013,Economy,2.384703,48.955387,42.22495756
BN-2013-7972681,2381,952,5,furniture,chairs,1429,1429,4760,9/10/2013,Will Poynton,Zurich,Switzerland,Central,Consumer,9/15/2013,Economy Plus,8.541694,47.3768866,42.22495756
BN-2013-7972681,261,31,7,office supplies,envelopes,230,230,217,9/10/2013,Will Poynton,Zurich,Switzerland,Central,Consumer,9/15/2013,Economy Plus,8.541694,47.3768866,25.89697347
BN-2013-7972681,382,4,3,office supplies,storage,378,378,12,9/10/2013,Will Poynton,Zurich,Switzerland,Central,Consumer,9/15/2013,Economy Plus,8.541694,47.3768866,25.89697347
BN-2013-7972681,605,266,5,technology,machines,339,339,1330,9/10/2013,Will Poynton,Zurich,Switzerland,Central,Consumer,9/15/2013,Economy Plus,8.541694,47.3768866,74.10472279
BN-2013-7972681,304,64,4,technology,phones,240,240,256,9/10/2013,Will Poynton,Zurich,Switzerland,Central,Consumer,9/15/2013,Economy Plus,8.541694,47.3768866,74.10472279
BN-2013-8024782,756,-59,14,office supplies,appliances,815,815,-826,2/27/2013,Kai Bolden,Nice,France,Central,Consumer,3/1/2013,Economy Plus,7.2619532,43.7101728,25.89697347
BN-2013-804810,54,-33,6,office supplies,paper,87,87,-198,6/1/2013,William Horton,Porto,Portugal,South,Consumer,6/5/2013,Economy,-8.6291053,41.1579438,25.89697347
BN-2013-804810,74,-57,6,office supplies,supplies,131,131,-342,6/1/2013,William Horton,Porto,Portugal,South,Consumer,6/5/2013,Economy,-8.6291053,41.1579438,25.89697347
BN-2013-80695,28,-1,1,office supplies,storage,29,29,-1,7/9/2013,Samantha Reynell,Grevenbroich,Germany,Central,Home Office,7/14/2013,Economy Plus,6.585863,51.0902094,25.89697347
BN-2013-80695,94,21,3,office supplies,supplies,73,73,63,7/9/2013,Samantha Reynell,Grevenbroich,Germany,Central,Home Office,7/14/2013,Economy Plus,6.585863,51.0902094,25.89697347
BN-2013-8091921,15,-1,3,office supplies,labels,16,16,-3,12/24/2013,Maynard Moorman,Dublin,Ireland,North,Consumer,12/29/2013,Economy,-6.2603097,53.3498053,25.89697347
BN-2013-8091921,81,-20,3,office supplies,storage,101,101,-60,12/24/2013,Maynard Moorman,Dublin,Ireland,North,Consumer,12/29/2013,Economy,-6.2603097,53.3498053,25.89697347
BN-2013-8115911,1485,-241,4,furniture,chairs,1726,1726,-964,8/5/2013,Stella Hellyer,Jerez de la Frontera,Spain,South,Consumer,8/9/2013,Economy,-6.1260744,36.6850064,42.22495756
BN-2013-8157732,75,-6,9,office supplies,paper,81,81,-54,12/16/2013,Juanita Smalls,Nijmegen,Netherlands,Central,Home Office,12/17/2013,Priority,5.8372264,51.8125626,25.89697347
BN-2013-8187001,34,0,3,office supplies,fasteners,34,34,0,8/29/2013,Mark Briggs,Milan,Italy,South,Consumer,8/30/2013,Priority,9.1859243,45.4654219,25.89697347
BN-2013-8187001,152,-97,2,office supplies,storage,249,249,-194,8/29/2013,Mark Briggs,Milan,Italy,South,Consumer,8/30/2013,Priority,9.1859243,45.4654219,25.89697347
BN-2013-8197561,1031,-317,3,furniture,tables,1348,1348,-951,5/16/2013,Marcus Leon,Aubervilliers,France,Central,Corporate,5/22/2013,Economy,2.384049,48.912259,42.22495756
BN-2013-8199935,486,-27,4,furniture,chairs,513,513,-108,12/20/2013,Abby Colebe,Stuttgart,Germany,Central,Consumer,12/24/2013,Economy,9.1829321,48.7758459,42.22495756
BN-2013-8203726,31,-18,2,office supplies,supplies,49,49,-36,8/2/2013,Jordan Peacock,Birmingham,United Kingdom,North,Corporate,8/8/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-8210403,548,74,4,furniture,chairs,253,474,296,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,42.22495756
BN-2013-8210403,119,50,6,office supplies,art,69,69,300,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,25.89697347
BN-2013-8210403,121,6,9,office supplies,fasteners,115,115,54,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,25.89697347
BN-2013-8210403,34,4,3,office supplies,labels,30,30,12,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,25.89697347
BN-2013-8210403,193,8,4,office supplies,paper,185,185,32,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,25.89697347
BN-2013-8210403,1527,475,8,office supplies,storage,1052,1052,3800,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,25.89697347
BN-2013-8210403,795,175,3,technology,machines,620,620,525,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,74.10472279
BN-2013-8210403,1502,225,9,technology,phones,1277,1277,2025,8/31/2013,Scarlett Pollard,Celle,Germany,Central,Corporate,9/3/2013,Priority,10.0628515,52.6175963,74.10472279
BN-2013-8249195,180,-54,2,furniture,chairs,234,234,-108,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.890401,52.486243,42.22495756
BN-2013-8249195,10,-2,1,office supplies,art,12,12,-2,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-8249195,257,-129,10,office supplies,binders,386,386,-1290,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-8249195,65,-36,9,office supplies,fasteners,73,101,-324,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-8249195,5,-1,1,office supplies,labels,6,6,-1,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-8249195,889,-677,11,office supplies,storage,962,1566,-7447,11/9/2013,Gracie Hicks,Birmingham,United Kingdom,North,Consumer,11/16/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-8281776,338,-20,7,office supplies,storage,146,358,-140,3/29/2013,Katie Evenden,Parma,Italy,South,Corporate,4/3/2013,Economy,10.3279036,44.801485,25.89697347
BN-2013-8281776,527,132,2,technology,copiers,395,395,264,3/29/2013,Katie Evenden,Parma,Italy,South,Corporate,4/3/2013,Economy,10.3279036,44.801485,74.10472279
BN-2013-833210,74,-10,3,office supplies,binders,84,84,-30,12/13/2013,Imogen Smithies,Spijkenisse,Netherlands,Central,Corporate,12/13/2013,Immediate,4.2972181,51.8561502,25.89697347
BN-2013-833210,588,-341,4,technology,copiers,929,929,-1364,12/13/2013,Imogen Smithies,Spijkenisse,Netherlands,Central,Corporate,12/13/2013,Immediate,4.2972181,51.8561502,74.10472279
BN-2013-8410367,63,-55,5,office supplies,art,118,118,-275,8/13/2013,Paige Bibi,Amsterdam,Netherlands,Central,Home Office,8/20/2013,Economy,4.8951679,52.3702157,25.89697347
BN-2013-8410367,99,-51,4,office supplies,storage,150,150,-204,8/13/2013,Paige Bibi,Amsterdam,Netherlands,Central,Home Office,8/20/2013,Economy,4.8951679,52.3702157,25.89697347
BN-2013-8418057,133,-85,2,office supplies,storage,218,218,-170,11/28/2013,Jamie Le Grand,Stockholm,Sweden,North,Home Office,12/2/2013,Economy,18.0685808,59.3293235,25.89697347
BN-2013-8437019,69,11,3,office supplies,envelopes,58,58,33,6/4/2013,Joan Douglas,Bergen,Norway,North,Corporate,6/8/2013,Economy,5.3220544,60.3912628,25.89697347
BN-2013-8437019,348,66,3,technology,accessories,282,282,198,6/4/2013,Joan Douglas,Bergen,Norway,North,Corporate,6/8/2013,Economy,5.3220544,60.3912628,74.10472279
BN-2013-8437019,1533,506,5,technology,machines,1027,1027,2530,6/4/2013,Joan Douglas,Bergen,Norway,North,Corporate,6/8/2013,Economy,5.3220544,60.3912628,74.10472279
BN-2013-8439557,32,-10,5,office supplies,labels,42,42,-50,2/8/2013,Justin Armit,Groningen,Netherlands,Central,Consumer,2/13/2013,Economy,6.5665018,53.2193835,25.89697347
BN-2013-8439557,291,-116,5,technology,accessories,407,407,-580,2/8/2013,Justin Armit,Groningen,Netherlands,Central,Consumer,2/13/2013,Economy,6.5665018,53.2193835,74.10472279
BN-2013-8480413,109,36,7,office supplies,art,73,73,252,8/12/2013,Eva Arnold,Brandenburg,Germany,Central,Consumer,8/16/2013,Economy,12.5316444,52.4125287,25.89697347
BN-2013-8480413,280,-6,5,office supplies,storage,286,286,-30,8/12/2013,Eva Arnold,Brandenburg,Germany,Central,Consumer,8/16/2013,Economy,12.5316444,52.4125287,25.89697347
BN-2013-8485680,116,56,5,office supplies,supplies,60,60,280,11/13/2013,Kazuko Mason,Erfurt,Germany,Central,Home Office,11/15/2013,Priority,11.0298799,50.9847679,25.89697347
BN-2013-8516545,43,-5,2,office supplies,storage,48,48,-10,8/16/2013,Kai Wicks,Bremen,Germany,Central,Corporate,8/22/2013,Economy,8.8016937,53.0792962,25.89697347
BN-2013-8532201,29,3,1,office supplies,art,26,26,3,6/26/2013,Bethany Child,Prato,Italy,South,Consumer,7/1/2013,Economy Plus,11.102228,43.8777049,25.89697347
BN-2013-8532201,204,-20,2,technology,machines,224,224,-40,6/26/2013,Bethany Child,Prato,Italy,South,Consumer,7/1/2013,Economy Plus,11.102228,43.8777049,74.10472279
BN-2013-8558415,182,-22,3,furniture,bookcases,204,204,-66,11/11/2013,Piper Wilder-Neligan,Stockholm,Sweden,North,Consumer,11/16/2013,Economy Plus,18.0685808,59.3293235,42.22495756
BN-2013-8558415,954,-1558,7,furniture,tables,2512,2512,-10906,11/11/2013,Piper Wilder-Neligan,Stockholm,Sweden,North,Consumer,11/16/2013,Economy Plus,18.0685808,59.3293235,42.22495756
